ram_fit,storage_fit,cpu_cores_fit,cpu_clock_fit,tpm_fit,secure_boot_fit,compatible,asset_id,os_id
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0215,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,win10
2.0,2.0,2.0,2.0,0.4,0.15,0,PC-0216,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0216,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0217,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,win10
2.0,2.0,2.0,2.0,0.15,0.15,0,PC-0218,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0218,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0219,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,win10
2.0,2.0,2.0,2.0,0.4,0.15,0,PC-0220,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,xubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,lubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu-mate2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu-budgie2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu-studio2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,edubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ubuntu-unity2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,linuxmint22
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,debian12
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,fedora42
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,opensuse-leap
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,opensuse-tw
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,arch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,manjaro
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,endeavouros
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,garuda
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,cachyos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,gentoo
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,void
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,nixos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,alpine
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,solus
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,mx
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,antix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,puppy
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,tinycore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,bodhi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,peppermint
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,q4os
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,deepin
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,zorin17
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,elementary8
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,popos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,kdeneon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,kali
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,parrot
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,blackarch
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,tails
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,whonix
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,freebsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,openbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,netbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,ghostbsd
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,truenascore
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,truenasscale
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,proxmox
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,esxi
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,xcpng
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,rpios
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,chromeosflex
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,alma9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,rocky9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,oracle9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,rhel9
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,centosstream10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,amazlinux2023
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,azurelinux
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,photon
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,openmandriva
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,mageia
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,pclinuxos
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0220,debian13
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,win10
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,win11
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,ubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,ubuntu2204
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,kubuntu2404
2.0,2.0,2.0,2.0,1.0,1.0,1,PC-0221,xubuntu2404
